,Country Name,Country Code,Series Name,Date,Value
6987,Ireland,IRL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,11.76000023
6988,Ireland,IRL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,12.86999989
6989,Ireland,IRL,"Interest rate spread (lending rate minus deposit rate, %)",2015,..
6990,Ireland,IRL,Average time to clear exports through customs (days),2015,..
6991,Ireland,IRL,Logistics performance index: Overall (1=low to 5=high),2015,..
6992,Ireland,IRL,"Time to export, border compliance (hours)",2015,24
6993,Ireland,IRL,"Time to export, documentary compliance (hours)",2015,1
6994,Ireland,IRL,"Time to import, border compliance (hours)",2015,24
6995,Ireland,IRL,"Time to import, documentary compliance (hours)",2015,0.8125
6996,Israel,ISR,Cost of business start-up procedures (% of GNI per capita),2015,3.4
6997,Israel,ISR,"Cost of business start-up procedures, female (% of GNI per capita)",2015,3.4
6998,Israel,ISR,"Cost of business start-up procedures, male (% of GNI per capita)",2015,3.4
6999,Israel,ISR,Time required to start a business (days),2015,12
7000,Israel,ISR,"Time required to start a business, female (days)",2015,12
7001,Israel,ISR,"Time required to start a business, male (days)",2015,12
7002,Israel,ISR,Unemployment with advanced education (% of total labor force with advanced education),2015,3.349999905
7003,Israel,ISR,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,3.700000048
7004,Israel,ISR,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,2.940000057
7005,Israel,ISR,Unemployment with basic education (% of total labor force with basic education),2015,9.539999962
7006,Israel,ISR,"Unemployment with basic education, female (% of female labor force with basic education)",2015,10.47999954
7007,Israel,ISR,"Unemployment with basic education, male (% of male labor force with basic education)",2015,9.140000343
7008,Israel,ISR,Unemployment with intermediate education (% of total labor force with intermediate education),2015,5.579999924
7009,Israel,ISR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,5.96999979
7010,Israel,ISR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,5.25
7011,Israel,ISR,"Interest rate spread (lending rate minus deposit rate, %)",2015,3.002279436
7012,Israel,ISR,Average time to clear exports through customs (days),2015,..
7013,Israel,ISR,Logistics performance index: Overall (1=low to 5=high),2015,..
7014,Israel,ISR,"Time to export, border compliance (hours)",2015,36
7015,Israel,ISR,"Time to export, documentary compliance (hours)",2015,12.5
7016,Israel,ISR,"Time to import, border compliance (hours)",2015,64
7017,Israel,ISR,"Time to import, documentary compliance (hours)",2015,44
7018,Italy,ITA,Cost of business start-up procedures (% of GNI per capita),2015,14.4
7019,Italy,ITA,"Cost of business start-up procedures, female (% of GNI per capita)",2015,14.4
7020,Italy,ITA,"Cost of business start-up procedures, male (% of GNI per capita)",2015,14.4
7021,Italy,ITA,Time required to start a business (days),2015,11
7022,Italy,ITA,"Time required to start a business, female (days)",2015,11
7023,Italy,ITA,"Time required to start a business, male (days)",2015,11
7024,Italy,ITA,Unemployment with advanced education (% of total labor force with advanced education),2015,7.099999905
7025,Italy,ITA,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,8.5
7026,Italy,ITA,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,5.480000019
7027,Italy,ITA,Unemployment with basic education (% of total labor force with basic education),2015,15.43999958
7028,Italy,ITA,"Unemployment with basic education, female (% of female labor force with basic education)",2015,16.80999947
7029,Italy,ITA,"Unemployment with basic education, male (% of male labor force with basic education)",2015,14.75
7030,Italy,ITA,Unemployment with intermediate education (% of total labor force with intermediate education),2015,11.39000034
7031,Italy,ITA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,12.60000038
7032,Italy,ITA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,10.44999981
7033,Italy,ITA,"Interest rate spread (lending rate minus deposit rate, %)",2015,..
7034,Italy,ITA,Average time to clear exports through customs (days),2015,..
7035,Italy,ITA,Logistics performance index: Overall (1=low to 5=high),2015,..
7036,Italy,ITA,"Time to export, border compliance (hours)",2015,0
7037,Italy,ITA,"Time to export, documentary compliance (hours)",2015,0.5
7038,Italy,ITA,"Time to import, border compliance (hours)",2015,0
7039,Italy,ITA,"Time to import, documentary compliance (hours)",2015,0.5
7040,Jamaica,JAM,Cost of business start-up procedures (% of GNI per capita),2015,5
7041,Jamaica,JAM,"Cost of business start-up procedures, female (% of GNI per capita)",2015,5
7042,Jamaica,JAM,"Cost of business start-up procedures, male (% of GNI per capita)",2015,5
7043,Jamaica,JAM,Time required to start a business (days),2015,3
7044,Jamaica,JAM,"Time required to start a business, female (days)",2015,3
7045,Jamaica,JAM,"Time required to start a business, male (days)",2015,3
7046,Jamaica,JAM,Unemployment with advanced education (% of total labor force with advanced education),2015,..
7047,Jamaica,JAM,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,..
7048,Jamaica,JAM,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,..
7049,Jamaica,JAM,Unemployment with basic education (% of total labor force with basic education),2015,..
7050,Jamaica,JAM,"Unemployment with basic education, female (% of female labor force with basic education)",2015,..
7051,Jamaica,JAM,"Unemployment with basic education, male (% of male labor force with basic education)",2015,..
7052,Jamaica,JAM,Unemployment with intermediate education (% of total labor force with intermediate education),2015,..
7053,Jamaica,JAM,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,..
7054,Jamaica,JAM,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,..
7055,Jamaica,JAM,"Interest rate spread (lending rate minus deposit rate, %)",2015,13.08185386
7056,Jamaica,JAM,Average time to clear exports through customs (days),2015,..
7057,Jamaica,JAM,Logistics performance index: Overall (1=low to 5=high),2015,..
7058,Jamaica,JAM,"Time to export, border compliance (hours)",2015,57.71429
7059,Jamaica,JAM,"Time to export, documentary compliance (hours)",2015,61.71429
7060,Jamaica,JAM,"Time to import, border compliance (hours)",2015,80
7061,Jamaica,JAM,"Time to import, documentary compliance (hours)",2015,72
7062,Japan,JPN,Cost of business start-up procedures (% of GNI per capita),2015,7.5
7063,Japan,JPN,"Cost of business start-up procedures, female (% of GNI per capita)",2015,7.5
7064,Japan,JPN,"Cost of business start-up procedures, male (% of GNI per capita)",2015,7.5
7065,Japan,JPN,Time required to start a business (days),2015,11.2
7066,Japan,JPN,"Time required to start a business, female (days)",2015,11.15
7067,Japan,JPN,"Time required to start a business, male (days)",2015,11.15
7068,Japan,JPN,Unemployment with advanced education (% of total labor force with advanced education),2015,2.720000029
7069,Japan,JPN,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,2.630000114
7070,Japan,JPN,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,2.779999971
7071,Japan,JPN,Unemployment with basic education (% of total labor force with basic education),2015,..
7072,Japan,JPN,"Unemployment with basic education, female (% of female labor force with basic education)",2015,..
7073,Japan,JPN,"Unemployment with basic education, male (% of male labor force with basic education)",2015,..
7074,Japan,JPN,Unemployment with intermediate education (% of total labor force with intermediate education),2015,4.019999981
7075,Japan,JPN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,3.549999952
7076,Japan,JPN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,4.380000114
7077,Japan,JPN,"Interest rate spread (lending rate minus deposit rate, %)",2015,0.736583333
7078,Japan,JPN,Average time to clear exports through customs (days),2015,..
7079,Japan,JPN,Logistics performance index: Overall (1=low to 5=high),2015,..
7080,Japan,JPN,"Time to export, border compliance (hours)",2015,22.6
7081,Japan,JPN,"Time to export, documentary compliance (hours)",2015,2.3735
7082,Japan,JPN,"Time to import, border compliance (hours)",2015,39.6
7083,Japan,JPN,"Time to import, documentary compliance (hours)",2015,3.35
7084,Jordan,JOR,Cost of business start-up procedures (% of GNI per capita),2015,19
7085,Jordan,JOR,"Cost of business start-up procedures, female (% of GNI per capita)",2015,19
7086,Jordan,JOR,"Cost of business start-up procedures, male (% of GNI per capita)",2015,19
7087,Jordan,JOR,Time required to start a business (days),2015,12.5
7088,Jordan,JOR,"Time required to start a business, female (days)",2015,13
7089,Jordan,JOR,"Time required to start a business, male (days)",2015,12
7090,Jordan,JOR,Unemployment with advanced education (% of total labor force with advanced education),2015,..
7091,Jordan,JOR,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,..
7092,Jordan,JOR,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,..
7093,Jordan,JOR,Unemployment with basic education (% of total labor force with basic education),2015,..
7094,Jordan,JOR,"Unemployment with basic education, female (% of female labor force with basic education)",2015,..
7095,Jordan,JOR,"Unemployment with basic education, male (% of male labor force with basic education)",2015,..
7096,Jordan,JOR,Unemployment with intermediate education (% of total labor force with intermediate education),2015,..
7097,Jordan,JOR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,..
7098,Jordan,JOR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,..
7099,Jordan,JOR,"Interest rate spread (lending rate minus deposit rate, %)",2015,4.9775
7100,Jordan,JOR,Average time to clear exports through customs (days),2015,..
7101,Jordan,JOR,Logistics performance index: Overall (1=low to 5=high),2015,..
7102,Jordan,JOR,"Time to export, border compliance (hours)",2015,55.05714
